gene_id	 SRR006295	SRR006296	SRR006297	SRR006300	SRR006301	SRR006302	SRR006303	SRR006304	SRR029309	SRR029310	
Cm_g27256	0	0	0	0	0	0	0	0	0	0
Cm_g2725	6	2	8	12	4	16	7	26	12	18
Cm_g27257	0	0	0	0	0	0	0	0	0	0
Cm_g27258	0	0	0	0	0	0	0	0	0	0
Cm_g27259	0	0	0	0	0	0	0	0	0	0
Cm_g27260	0	0	0	0	0	0	0	0	0	0
Cm_g2726	0	0	0	2	0	0	0	0	1	3
Cm_g27261	2	6	6	17	3	12	4	12	9	6
Cm_g27262	3	5	7	3	1	4	3	6	2	6
Cm_g27263	0	3	1	0	1	1	2	3	2	5
Cm_g27264	0	0	0	0	0	0	0	0	0	0
Cm_g27265	3	2	1	4	0	2	3	4	6	5
Cm_g27266	0	0	0	1	0	2	0	0	0	0
Cm_g27267	0	0	0	0	0	0	0	0	0	0
Cm_g27268	0	1	0	2	0	2	0	2	0	0
Cm_g27269	2	2	0	1	0	0	0	3	0	3
Cm_g2727	0	0	0	1	0	0	0	0	1	1
Cm_g27270	0	0	1	0	0	0	1	0	1	1
Cm_g27271	1	0	0	2	1	2	2	2	0	0
Cm_g27272	6	5	3	22	2	12	10	25	4	4
Cm_g27273	28	22	10	63	10	49	13	40	39	20
Cm_g27274	0	0	0	0	0	0	0	0	0	0
Cm_g27275	0	0	0	0	0	0	0	0	0	0
Cm_g27276	1	0	0	0	0	0	0	0	0	0
Cm_g27277	0	4	1	6	0	8	4	11	1	0
Cm_g27278	3	0	5	8	2	3	3	6	2	4
Cm_g27279	0	0	0	0	0	1	0	1	1	2
Cm_g2728	0	0	0	0	0	0	0	0	0	0
Cm_g27280	1	1	2	2	0	1	0	2	2	1
Cm_g27281	9	19	21	16	8	24	10	23	32	38
Cm_g27282	2	14	7	18	5	10	11	17	14	18
Cm_g27283	0	0	0	0	0	0	0	0	0	0
Cm_g27284	0	0	0	0	0	0	0	0	0	0
Cm_g27285	3	1	1	1	0	1	1	3	2	8
Cm_g27286	0	0	0	0	0	0	0	0	0	0
Cm_g27287	3	0	3	3	0	1	0	2	1	1
Cm_g27288	1	0	1	1	0	1	0	4	0	1
Cm_g27289	0	0	0	0	0	1	0	0	3	0
Cm_g27290	0	0	0	0	0	1	0	0	0	0
Cm_g2729	0	0	0	4	0	2	1	2	0	2
Cm_g27291	0	0	0	0	0	0	0	0	0	0
Cm_g27292	0	0	0	0	0	0	0	0	0	0
Cm_g27293	0	0	0	0	0	0	0	0	0	0
Cm_g27294	0	0	0	0	0	0	0	0	0	0
Cm_g27295	1	1	2	2	0	7	3	9	0	1
Cm_g27296	0	0	1	1	0	3	0	0	0	0
Cm_g27297	0	0	1	1	0	1	1	1	0	6
Cm_g27298	0	0	0	0	0	0	0	1	0	1
Cm_g27299	0	0	0	0	0	0	0	0	0	0
Cm_g27300	0	2	0	1	0	1	0	2	2	1
Cm_g27301	0	0	1	0	0	0	1	0	0	1
Cm_g27302	0	0	0	0	0	0	0	0	0	0
Cm_g273	0	2	1	0	0	2	0	0	0	0
Cm_g2730	2	2	2	6	1	5	1	6	0	5
Cm_g27303	0	0	0	0	0	0	0	0	0	0
Cm_g27304	0	0	0	0	0	0	0	0	0	1
Cm_g27305	0	2	1	0	0	0	1	2	1	1
Cm_g27306	0	0	0	0	0	0	0	0	0	0
Cm_g27307	1	0	0	3	1	0	1	1	0	0
Cm_g27308	0	0	0	0	0	0	0	0	0	1
Cm_g27309	0	0	0	1	0	0	0	0	0	0
Cm_g27310	0	0	0	0	0	0	0	0	0	0
Cm_g2731	0	0	0	0	0	1	2	2	0	0
Cm_g27311	2	0	0	1	0	0	0	0	1	1
Cm_g27312	0	0	0	0	0	0	0	0	1	0
Cm_g27313	0	0	0	0	0	0	0	0	0	0
Cm_g27314	0	0	0	0	0	0	0	0	0	0
Cm_g27315	0	0	0	0	0	1	0	0	0	1
Cm_g27316	2	2	2	2	0	0	0	4	0	0
Cm_g27317	0	0	0	0	0	0	0	0	1	1
Cm_g27318	0	1	0	0	0	0	0	0	0	0
Cm_g27319	0	0	0	0	0	0	0	0	0	0
Cm_g27320	0	0	0	0	0	0	0	0	0	0
Cm_g2732	0	7	2	0	3	6	3	0	2	8
Cm_g27321	0	0	0	0	0	0	0	0	0	0
Cm_g27322	0	0	0	0	0	0	0	0	0	0
Cm_g27323	0	0	0	0	0	0	0	0	0	0
Cm_g27324	0	0	0	0	0	0	0	0	0	0
Cm_g27325	0	0	0	0	0	0	0	1	0	0
Cm_g27326	17	3	1	18	3	10	4	15	0	5
Cm_g27327	0	0	1	2	2	0	1	2	2	0
Cm_g27328	0	0	1	0	0	0	0	0	0	0
Cm_g27329	7	8	14	46	9	17	10	48	6	17
Cm_g27330	0	0	1	0	0	0	0	0	1	2
Cm_g27331	0	0	0	0	0	0	0	0	0	0
Cm_g27332	0	1	0	1	0	0	0	2	0	2
Cm_g27333	0	2	2	0	1	2	0	4	9	3
Cm_g27334	0	0	0	0	0	0	0	0	0	0
Cm_g27335	0	0	0	0	0	0	0	0	0	0
Cm_g2733	5	7	0	10	2	11	3	17	6	3
Cm_g27336	0	0	0	0	0	0	0	0	0	0
Cm_g27337	0	0	0	0	0	0	0	0	0	0
Cm_g27338	0	0	0	0	0	0	0	0	0	0
Cm_g27339	0	0	0	0	0	0	0	0	0	0
Cm_g27340	0	0	0	0	0	0	0	0	0	0
Cm_g27341	0	0	0	0	0	0	0	0	0	0
Cm_g27342	0	0	0	0	0	0	0	0	0	0
Cm_g27343	0	0	0	0	0	0	0	0	0	0
Cm_g27344	1	0	0	0	0	0	0	0	0	0
Cm_g27345	0	0	0	0	0	0	0	0	0	0
Cm_g2734	5	4	2	12	2	5	0	6	1	5
Cm_g27346	0	0	0	0	0	0	0	0	0	0
Cm_g27347	0	0	0	0	0	0	0	0	0	0
Cm_g27348	0	0	0	0	0	0	0	0	0	0
Cm_g27349	3	1	1	6	1	4	1	6	1	0
Cm_g27350	2	6	14	3	0	10	1	6	11	12
Cm_g2735	10	5	3	22	6	14	6	11	6	5
Cm_g27351	5	13	5	16	0	14	5	10	16	14
Cm_g27352	0	0	0	0	0	0	0	0	0	0
Cm_g27353	0	0	0	0	0	0	0	0	0	0
Cm_g27354	0	0	0	0	0	0	0	0	0	0
Cm_g27355	0	0	0	0	0	0	0	0	0	0
Cm_g27356	0	0	0	0	0	0	0	0	0	0
Cm_g27357	0	0	0	0	0	0	0	0	0	0
Cm_g27358	0	0	0	0	0	0	0	0	0	0
Cm_g27359	0	0	0	0	0	0	0	0	0	0
Cm_g27360	0	0	0	1	0	2	2	1	0	0
Cm_g2736	0	1	0	0	0	0	0	0	1	0
Cm_g27361	0	0	0	0	0	0	0	0	0	0
Cm_g27362	3	0	0	0	0	0	0	0	0	0
Cm_g27363	0	0	0	0	0	0	0	0	0	0
Cm_g27364	11	1	1	1	0	0	1	1	1	2
Cm_g27365	0	0	0	0	0	0	0	0	0	0
Cm_g27366	2	0	0	0	0	0	0	0	0	0
Cm_g27367	0	0	0	0	0	0	0	0	0	0
Cm_g27368	1	0	0	0	0	1	0	2	0	0
Cm_g27369	0	2	1	7	1	6	1	5	3	2
Cm_g2737	0	0	0	0	0	0	0	0	0	0
Cm_g27370	0	0	0	1	0	4	1	3	0	2
Cm_g27371	0	0	0	1	0	0	0	1	0	0
Cm_g27372	0	0	0	0	0	0	0	0	0	0
Cm_g27373	0	0	0	0	0	0	0	0	0	0
Cm_g27374	0	0	0	0	0	0	0	0	0	0
Cm_g27375	2	0	3	2	1	0	4	5	1	0
Cm_g27376	5	9	5	16	5	19	5	18	3	10
Cm_g27377	0	3	0	3	0	2	0	0	0	0
Cm_g27378	2	0	4	1	0	3	2	0	0	1
Cm_g27379	0	0	0	0	0	0	0	0	0	0
Cm_g2738	0	0	0	0	0	0	0	0	0	0
Cm_g27380	0	0	0	0	0	0	0	0	0	0
Cm_g27381	0	0	0	0	0	0	0	0	0	0
Cm_g27382	0	0	0	0	0	0	0	0	0	0
Cm_g27383	0	0	0	0	0	0	0	0	0	0
Cm_g27384	0	0	0	0	0	0	0	0	0	0
Cm_g27385	0	2	0	0	0	0	0	2	0	1
Cm_g27386	8	2	2	3	2	3	2	0	3	2
Cm_g27387	17	0	4	10	3	4	2	6	3	0
Cm_g27388	0	0	0	0	0	0	0	0	0	0
Cm_g27389	5	4	10	6	8	13	8	22	15	11
Cm_g2739	0	2	2	1	1	1	1	0	2	2
Cm_g27390	7	3	4	10	1	4	4	6	1	8
Cm_g27391	0	1	1	2	1	7	3	13	4	1
Cm_g27392	11	0	0	5	1	1	2	2	1	0
Cm_g27393	0	0	0	1	0	0	0	0	0	0
Cm_g27394	0	0	0	0	0	0	0	0	0	0
Cm_g27395	0	0	1	0	0	0	0	0	0	0
Cm_g27396	7	1	1	9	1	9	2	4	2	1
Cm_g27397	0	0	0	0	0	0	1	1	0	1
Cm_g27398	4	2	3	4	1	8	1	0	4	1
Cm_g27399	0	0	1	1	0	5	0	2	1	0
Cm_g274	0	0	0	0	0	0	0	0	0	0
Cm_g2740	0	0	0	0	0	0	0	0	0	0
Cm_g27400	3	13	6	9	5	14	6	11	10	16
Cm_g27401	1	0	1	15	4	21	5	5	1	3
Cm_g27402	0	0	0	0	0	0	0	0	0	0
Cm_g27403	1	1	0	3	0	9	0	3	1	1
Cm_g27404	0	0	0	0	1	1	0	0	0	0
Cm_g27405	0	0	0	0	0	0	0	0	0	0
Cm_g27406	0	0	0	0	0	0	0	0	0	0
Cm_g27407	0	0	0	1	0	1	0	0	0	0
Cm_g27408	3	1	0	5	1	5	3	8	0	0
Cm_g27409	4	1	2	8	1	1	3	6	4	8
Cm_g2741	0	0	0	0	0	0	0	0	0	0
Cm_g27410	0	9	0	1	1	1	0	0	3	8
Cm_g27411	8	5	4	8	7	15	6	9	4	7
Cm_g27412	0	0	0	0	0	0	0	0	0	0
Cm_g27413	0	0	0	0	0	0	0	0	0	0
Cm_g27414	1	0	0	0	0	0	1	2	0	0
Cm_g27415	0	0	0	0	0	0	0	0	0	0
Cm_g27416	0	0	0	1	1	0	0	0	0	0
Cm_g27417	0	0	0	0	0	0	0	0	0	0
Cm_g27418	0	0	0	0	0	0	0	0	0	0
Cm_g27419	0	0	0	0	0	3	0	0	0	1
Cm_g2742	0	0	0	0	0	0	0	0	0	0
Cm_g27420	0	0	0	0	0	0	0	0	0	1
Cm_g27421	0	0	0	0	0	0	0	0	0	0
Cm_g27422	0	0	0	0	0	0	0	0	0	0
Cm_g27423	0	0	0	0	0	0	0	0	0	0
Cm_g27424	0	0	0	0	0	0	0	0	0	0
Cm_g27425	0	0	0	0	1	0	0	0	0	1
Cm_g27426	0	0	0	0	0	0	0	0	0	0
Cm_g27427	0	0	0	0	0	0	0	0	0	0
Cm_g27428	1	0	0	0	0	0	0	0	2	1
Cm_g27429	0	0	0	0	0	2	0	0	0	0
Cm_g27430	0	0	0	1	0	1	0	0	0	0
Cm_g27431	7	4	1	39	2	7	3	5	6	18
Cm_g27432	8	11	8	22	3	12	2	19	14	19
Cm_g27433	0	2	0	0	0	0	0	0	0	0
Cm_g2743	32	2	0	43	3	3	1	7	1	1
Cm_g27434	0	0	0	3	1	1	2	3	1	0
Cm_g27435	0	0	1	0	1	0	0	1	0	0
Cm_g27436	0	0	0	0	0	0	0	0	0	0
Cm_g27437	2	0	0	2	0	0	0	0	0	0
Cm_g27438	0	0	0	0	0	0	0	0	0	0
Cm_g27439	0	0	0	0	0	0	0	0	0	0
Cm_g27440	2	0	1	4	0	4	2	3	3	4
Cm_g27441	0	0	0	0	0	0	1	0	0	0
Cm_g2744	2	0	0	1	0	1	0	2	1	1
Cm_g27442	3	0	2	6	1	7	2	4	1	1
Cm_g27443	4	17	8	18	11	24	10	19	4	16
Cm_g27444	0	0	0	0	0	0	0	0	0	0
Cm_g27445	0	0	0	0	0	0	0	0	0	0
Cm_g27446	3	1	0	5	0	2	1	5	2	2
Cm_g27447	0	0	0	0	0	0	0	0	0	0
Cm_g27448	0	0	0	0	0	0	0	0	0	0
Cm_g27449	1	1	1	3	2	4	0	3	1	1
Cm_g27450	0	0	0	0	0	0	0	1	0	0
Cm_g2745	0	0	0	4	1	1	0	2	3	3
Cm_g27451	0	0	0	0	0	0	0	0	0	0
Cm_g27452	3	2	0	1	0	0	1	0	0	1
Cm_g27453	11	1	3	12	1	7	2	12	6	1
Cm_g27454	0	0	0	0	0	0	0	0	0	0
Cm_g27455	0	3	0	7	0	2	0	3	1	1
Cm_g27456	0	0	0	0	0	0	0	0	0	0
Cm_g27457	0	0	0	1	0	7	1	2	0	0
Cm_g27458	0	0	0	0	0	0	0	0	0	0
Cm_g27459	0	1	1	2	0	4	0	5	0	7
Cm_g27460	0	0	0	0	0	1	0	0	0	0
Cm_g27461	0	0	0	2	0	0	0	0	0	0
Cm_g2746	1	0	0	8	0	1	0	2	0	0
Cm_g27462	2	0	0	2	0	0	0	1	0	0
Cm_g27463	2	5	3	17	5	15	12	34	9	15
Cm_g27464	9	2	1	28	1	5	4	18	6	4
Cm_g27465	4	4	5	13	0	6	1	10	2	7
Cm_g27466	0	0	0	0	0	0	0	0	0	0
Cm_g27467	0	0	0	0	0	0	0	0	0	0
Cm_g27468	0	0	0	0	0	0	0	0	0	0
Cm_g27469	0	0	0	0	0	0	0	0	0	0
Cm_g27470	0	0	0	0	0	0	0	0	0	0
Cm_g27471	0	0	0	0	0	0	0	0	0	0
Cm_g27472	0	0	0	0	0	0	0	0	0	0
Cm_g27473	0	0	0	0	0	0	0	0	0	0
Cm_g27474	0	0	0	0	0	0	0	0	0	0
Cm_g27475	0	0	0	0	0	0	0	0	0	0
Cm_g2747	51	11	12	89	12	49	26	37	13	9
Cm_g27476	0	0	0	0	0	0	0	0	0	0
Cm_g27477	0	0	0	0	0	0	0	0	0	0
Cm_g27478	0	0	0	0	0	0	0	0	0	0
Cm_g27479	0	0	0	0	0	0	0	0	0	0
Cm_g27480	0	0	0	0	0	0	0	0	0	0
Cm_g27481	2	0	3	1	0	0	0	1	2	0
Cm_g27482	8	19	16	31	4	14	11	37	8	21
Cm_g27483	0	0	0	0	0	0	0	0	0	0
Cm_g2748	3	0	0	0	0	0	0	0	1	1
Cm_g27484	0	0	0	0	0	0	0	0	0	0
Cm_g27485	1	1	0	1	0	0	1	0	0	0
Cm_g27486	0	0	0	0	0	0	1	0	0	0
Cm_g27487	0	0	3	0	0	1	0	0	0	0
Cm_g27488	0	0	0	0	0	0	0	0	0	0
Cm_g27489	0	0	0	0	0	0	0	0	0	0
Cm_g27490	0	0	0	0	0	0	0	0	0	0
Cm_g2749	0	0	2	1	0	0	0	4	1	0
Cm_g27491	0	0	0	0	0	0	0	0	0	0
Cm_g27492	0	0	0	0	0	0	0	0	0	0
Cm_g27493	0	0	0	0	0	0	0	0	0	0
Cm_g27494	0	0	0	0	0	0	0	0	0	0
Cm_g27495	0	0	0	0	1	3	0	2	0	1
Cm_g27496	0	0	0	0	0	0	0	0	0	0
Cm_g27497	0	0	0	0	0	0	0	0	0	0
Cm_g27498	0	0	0	0	0	0	0	0	0	0
Cm_g27499	0	0	0	0	0	0	0	0	0	0
Cm_g275	0	0	0	0	0	0	0	0	0	0
Cm_g2750	0	0	0	0	0	0	0	0	0	0
Cm_g27500	0	0	0	2	0	0	0	0	1	0
Cm_g27501	0	0	0	0	0	0	0	0	0	0
Cm_g27502	0	0	0	0	0	0	0	0	0	0
Cm_g27503	0	0	1	0	0	0	0	0	0	2
Cm_g27504	0	0	0	0	0	0	0	0	0	0
Cm_g27505	0	0	2	2	0	0	1	0	0	2
Cm_g27506	0	0	0	0	0	0	0	0	0	0
Cm_g27507	0	0	0	0	0	0	0	0	0	0
Cm_g27508	0	0	0	0	0	0	0	0	0	0
Cm_g27509	0	1	0	0	0	0	0	0	0	1
Cm_g27510	0	0	0	0	0	0	0	0	0	0
Cm_g27511	0	0	0	0	0	0	0	0	0	0
Cm_g27512	0	0	0	0	0	0	0	0	0	0
Cm_g27513	0	0	1	0	0	0	0	0	0	0
Cm_g27514	0	0	0	0	0	0	0	0	0	0
Cm_g27515	4	3	1	2	2	6	1	3	7	5
Cm_g27516	0	0	0	0	0	0	0	0	0	0
Cm_g27517	0	0	0	0	0	0	0	0	0	0
Cm_g27518	0	0	0	0	0	0	0	0	0	0
Cm_g2751	8	19	16	37	7	21	16	43	25	11
Cm_g27519	1	2	0	1	0	0	0	0	0	0
Cm_g2752	0	0	0	1	0	0	0	0	0	0
Cm_g27520	11	9	9	23	9	17	12	28	18	11
Cm_g27521	0	0	0	0	0	0	0	0	0	0
Cm_g27522	0	4	1	13	2	10	8	18	4	0
Cm_g27523	0	0	0	1	0	0	0	0	0	0
Cm_g27524	1	13	13	12	5	17	11	21	14	8
Cm_g27525	0	2	2	0	0	2	0	3	0	0
Cm_g27526	7	3	1	17	0	10	6	14	8	3
Cm_g27527	0	0	0	0	0	0	0	0	0	0
Cm_g27528	0	0	0	0	0	2	0	0	0	0
Cm_g27529	0	0	0	0	0	1	0	0	0	0
Cm_g27530	0	0	0	0	0	0	0	0	0	0
Cm_g27531	0	0	0	0	0	0	0	0	0	0
Cm_g27532	0	0	0	0	0	0	0	0	0	0
Cm_g27533	0	0	2	3	0	2	1	5	1	2
Cm_g27534	0	0	0	0	0	0	0	0	0	0
Cm_g27535	0	0	0	0	0	0	0	0	0	0
Cm_g2753	5	17	11	8	4	25	12	29	22	17
Cm_g27536	4	4	0	9	2	12	4	7	4	4
Cm_g27537	14	21	18	29	2	19	12	42	26	51
Cm_g27538	0	0	0	0	0	0	0	0	0	0
Cm_g27539	0	0	0	0	0	0	0	0	0	0
Cm_g27540	0	4	5	1	2	13	0	1	4	13
Cm_g2754	0	2	0	13	3	6	7	18	3	10
Cm_g27541	0	0	0	0	0	0	0	0	0	0
Cm_g27542	114	0	0	77	0	0	0	1	0	0
Cm_g27543	0	0	0	0	0	0	0	0	0	0
Cm_g27544	0	0	0	0	0	0	0	1	0	0
Cm_g27545	0	0	0	0	0	0	0	0	0	0
Cm_g27546	1	1	1	3	0	2	1	3	0	8
Cm_g27547	2	1	2	3	0	1	1	2	2	1
Cm_g27548	1	0	0	0	0	0	0	0	0	0
Cm_g27549	0	0	0	0	0	0	0	0	0	0
Cm_g2755	0	0	0	0	1	0	0	1	0	0
Cm_g27550	1	3	4	1	0	7	4	5	7	6
Cm_g27551	0	0	0	0	0	1	0	1	0	0
Cm_g27552	0	0	0	0	0	0	0	0	0	0
Cm_g27553	0	2	4	0	0	4	2	4	3	5
Cm_g27554	0	0	0	0	0	0	0	0	0	0
Cm_g27555	0	0	0	0	0	0	0	0	0	0
Cm_g27556	0	0	0	0	0	0	0	0	0	0
Cm_g27557	0	0	0	0	0	0	0	0	0	0
Cm_g27558	0	0	0	0	0	1	0	1	0	0
Cm_g27559	0	0	0	0	0	0	0	0	0	0
Cm_g2756	0	0	0	0	0	0	0	0	0	0
Cm_g27560	0	0	0	1	3	4	0	6	0	0
Cm_g27561	0	0	0	0	0	0	0	0	0	0
Cm_g27562	0	1	0	0	2	0	0	1	4	1
Cm_g27563	0	1	2	0	0	1	0	3	5	4
Cm_g27564	1	0	0	1	0	0	0	0	0	0
Cm_g27565	0	0	0	0	0	0	0	0	0	0
Cm_g27566	3	1	3	3	1	0	4	2	1	6
Cm_g27567	0	0	0	0	0	0	0	0	0	0
Cm_g27568	1	1	0	0	0	0	0	0	0	0
Cm_g27569	2	0	1	1	1	4	0	3	2	1
Cm_g2757	0	0	0	0	0	0	0	0	0	0
Cm_g27570	0	0	0	0	0	0	0	0	0	0
Cm_g27571	0	0	0	0	0	0	0	0	0	0
Cm_g27572	0	0	1	0	0	1	0	0	4	3
Cm_g27573	3	9	11	10	2	11	1	10	11	10
Cm_g27574	0	0	0	0	0	0	0	0	0	0
Cm_g27575	0	0	0	0	0	0	0	0	0	0
Cm_g27576	0	0	0	0	0	0	0	0	0	0
Cm_g27577	0	0	0	0	0	0	0	0	0	0
Cm_g27578	0	0	0	0	0	0	0	0	0	0
Cm_g27579	0	2	0	3	0	2	0	0	0	2
Cm_g2758	0	0	0	0	0	0	0	0	0	0
Cm_g27580	2	4	7	3	1	6	3	11	8	4
Cm_g27581	0	1	1	1	0	1	0	12	0	0
Cm_g27582	0	0	0	0	0	3	2	2	0	0
Cm_g27583	0	0	0	1	0	0	0	1	0	0
Cm_g27584	1	0	0	3	0	1	2	0	0	0
Cm_g27585	0	2	1	0	0	1	0	2	1	0
Cm_g27586	3	0	0	0	0	0	0	0	0	0
Cm_g27587	0	0	0	0	0	0	0	0	0	0
Cm_g27588	0	0	0	0	0	0	0	0	0	0
Cm_g27589	7	6	5	8	5	8	5	15	8	8
Cm_g27590	4	7	4	14	4	15	6	6	6	19
Cm_g27591	4	24	23	15	11	36	12	10	35	42
Cm_g27592	0	0	0	0	0	0	0	0	0	0
Cm_g27593	2	0	0	0	0	0	0	0	0	0
Cm_g27594	0	0	0	0	0	0	0	0	0	0
Cm_g27595	0	0	0	0	0	0	0	0	0	0
Cm_g2759	5	16	10	17	3	8	8	20	9	6
Cm_g27596	0	1	0	0	0	0	0	1	0	0
Cm_g27597	2	4	6	8	1	6	4	10	1	6
Cm_g27598	1	2	0	3	1	3	2	3	4	2
Cm_g27599	0	0	0	1	0	0	0	0	0	0
Cm_g276	0	0	0	0	0	0	0	0	0	0
Cm_g27600	0	0	0	0	0	0	0	0	0	0
Cm_g27601	0	0	0	0	0	0	0	0	0	0
Cm_g27602	0	0	0	0	0	0	0	0	0	0
Cm_g2760	3	5	3	17	3	10	7	13	9	6
Cm_g27603	5	5	10	4	1	12	4	9	5	9
Cm_g27604	0	0	0	0	0	0	0	0	0	0
Cm_g27605	2	12	2	3	0	0	1	2	2	7
Cm_g27606	1	3	0	0	0	1	0	0	2	4
Cm_g27607	0	4	4	5	1	4	1	5	6	7
Cm_g27608	6	5	6	13	3	13	4	13	12	19
Cm_g27609	2	5	0	3	4	8	2	9	2	12
Cm_g27610	5	1	5	5	1	3	3	6	3	5
Cm_g2761	1	0	0	1	0	0	0	0	0	0
Cm_g27611	11	3	1	4	2	4	5	4	1	3
Cm_g27612	2	0	5	8	2	5	1	6	2	2
Cm_g27613	10	12	8	18	0	14	5	13	10	27
Cm_g27614	0	1	1	0	0	3	1	2	7	4
Cm_g27615	0	0	0	0	0	1	0	1	0	0
Cm_g27616	0	0	0	0	0	0	0	0	0	0
Cm_g27617	0	0	0	0	0	0	0	0	0	0
Cm_g27618	0	0	0	1	0	0	0	1	0	0
Cm_g27619	15	16	16	68	12	54	25	81	17	26
Cm_g27620	1	1	1	1	0	0	1	0	1	6
Cm_g2762	10	25	16	171	14	40	21	41	23	37
Cm_g27621	3	1	0	4	3	3	1	2	2	4
Cm_g27622	0	0	0	1	0	3	0	1	1	0
Cm_g27623	0	0	0	0	1	0	0	1	0	0
Cm_g27624	1	0	0	0	0	0	0	0	0	0
Cm_g27625	0	0	1	1	0	1	0	0	0	2
Cm_g27626	0	0	0	0	0	0	0	0	0	0
Cm_g27627	0	0	2	2	0	0	0	0	0	0
Cm_g27628	0	0	0	0	0	0	0	0	0	0
Cm_g27629	0	0	0	0	0	0	0	0	0	0
Cm_g27630	0	2	0	2	1	2	2	2	1	0
Cm_g27631	0	0	0	0	0	0	0	0	0	0
Cm_g2763	1	12	13	5	3	8	8	16	14	8
Cm_g27632	0	0	0	0	0	0	0	0	0	0
Cm_g27633	0	0	2	0	0	5	0	0	2	4
Cm_g27634	0	0	0	0	1	0	0	0	0	0
Cm_g27635	3	2	2	3	1	2	0	5	2	1
Cm_g27636	3	4	1	3	0	2	5	6	9	5
Cm_g27637	0	0	0	0	0	0	0	0	0	0
Cm_g27638	0	0	0	0	0	0	0	0	0	0
Cm_g27639	0	0	0	0	0	0	0	0	0	0
Cm_g27640	0	0	0	0	0	0	0	0	0	0
Cm_g27641	0	0	0	2	0	1	1	3	0	0
Cm_g2764	2	0	0	0	0	0	0	0	1	0
Cm_g27642	0	2	2	0	0	0	0	0	0	0
Cm_g27643	0	0	0	0	0	0	0	0	0	0
Cm_g27644	0	0	0	0	0	0	0	0	0	0
Cm_g27645	0	0	1	0	0	0	0	0	0	0
Cm_g27646	0	0	0	0	0	0	0	0	0	0
Cm_g27647	0	0	0	0	0	0	0	0	0	0
Cm_g27648	0	0	1	2	0	6	1	0	0	1
Cm_g27649	0	0	0	0	0	0	3	2	1	0
Cm_g27650	0	1	0	2	0	2	0	1	1	2
Cm_g2765	0	1	0	0	0	0	0	0	1	2
Cm_g27651	0	0	0	2	0	0	0	1	0	0
Cm_g27652	0	0	0	0	0	0	0	0	0	0
Cm_g27653	7	2	4	4	4	5	3	2	5	7
Cm_g27654	5	5	3	6	2	9	4	14	2	10
Cm_g27655	6	4	13	10	7	12	5	22	12	25
Cm_g27656	0	0	0	0	0	1	0	4	1	0
Cm_g27657	0	0	3	1	1	3	0	1	0	4
Cm_g27658	1	0	0	0	1	0	0	0	1	2
Cm_g27659	0	0	0	0	0	0	0	0	0	0
Cm_g27660	0	0	0	0	0	0	0	0	0	0
Cm_g2766	0	0	0	0	0	1	0	1	0	0
Cm_g27661	0	0	0	0	0	0	0	0	0	0
Cm_g27662	0	0	0	0	0	0	0	0	0	0
Cm_g27663	0	0	0	0	0	0	0	0	0	0
Cm_g27664	0	0	0	0	0	1	0	1	0	0
Cm_g27665	0	1	2	5	2	7	3	21	2	4
Cm_g27666	0	0	0	0	0	0	0	0	0	0
Cm_g27667	0	0	0	0	0	0	0	0	0	0
Cm_g27668	0	0	0	0	0	0	0	0	0	0
Cm_g27669	0	0	0	0	0	0	0	0	0	0
Cm_g2767	0	0	0	0	0	0	0	0	0	0
Cm_g27670	0	0	0	0	0	0	0	0	0	0
Cm_g27671	0	0	0	1	0	0	0	0	0	0
Cm_g27672	0	0	0	0	0	0	0	0	0	0
Cm_g27673	0	0	0	0	0	0	0	0	0	0
Cm_g27674	0	0	1	0	0	0	0	0	0	0
Cm_g27675	3	1	2	6	0	10	0	6	8	10
Cm_g27676	0	0	0	0	0	0	0	0	0	0
Cm_g27677	1	0	0	0	0	0	0	0	0	0
Cm_g27678	1	5	7	1	2	8	11	17	3	16
Cm_g27679	0	0	0	0	0	0	0	0	0	0
Cm_g2768	0	0	0	0	0	0	0	0	0	0
Cm_g27680	0	0	0	0	0	0	0	0	0	0
Cm_g27681	2	0	1	0	0	1	0	1	2	1
Cm_g27682	0	0	0	0	0	0	0	0	0	0
Cm_g27683	0	0	0	0	0	0	0	0	0	0
Cm_g27684	0	0	0	4	0	1	1	3	0	1
Cm_g27685	1	3	3	5	1	3	2	7	4	1
Cm_g27686	2	0	1	12	0	5	0	2	0	2
Cm_g27687	2	0	0	2	1	6	0	4	1	1
Cm_g27688	0	0	0	0	0	0	0	0	0	0
Cm_g27689	0	0	1	0	0	1	0	0	0	0
Cm_g2769	0	0	0	0	0	0	0	0	0	0
Cm_g27690	0	0	0	0	0	0	0	0	0	0
Cm_g27691	0	0	0	0	0	1	1	1	0	0
Cm_g27692	0	0	0	0	0	0	0	0	0	0
Cm_g27693	0	0	0	0	0	0	0	0	0	0
Cm_g27694	3	12	11	16	1	14	10	11	11	17
Cm_g27695	4	7	8	19	7	27	11	23	16	20
Cm_g27696	7	0	1	18	4	10	6	9	7	2
Cm_g27697	1	1	1	1	1	2	0	0	1	4
Cm_g27698	0	0	1	1	0	1	0	0	1	1
Cm_g27699	0	0	0	0	0	1	0	0	0	1
Cm_g2770	0	0	0	0	0	0	0	0	0	0
Cm_g27700	0	0	0	0	0	0	0	0	0	0
Cm_g27701	0	0	0	0	0	0	0	0	0	0
Cm_g27702	5	1	2	13	1	4	3	10	1	4
